"No","Categry","CategoryOfSequences_E","FXY1","Title_E","SubTitle_E","FXY2","ElementName_E","ExistingElementName_E","Note_E","Status"
350,"09","Vertical sounding sequences (conventional data)","D09007","(Vertical sounding with dew-point data)",,"D03014",,"Pressure, geopotential, temperature and wind data",,"Operational"
351,"09","Vertical sounding sequences (conventional data)","D09008","(Vertical sounding with dew-point data)",,"D01038",,"Identification, etc. (land station, coarse accuracy position)",,"Operational"
352,"09","Vertical sounding sequences (conventional data)","D09008","(Vertical sounding with dew-point data)",,"D02004",,"Significant cloud information",,"Operational"
353,"09","Vertical sounding sequences (conventional data)","D09008","(Vertical sounding with dew-point data)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
354,"09","Vertical sounding sequences (conventional data)","D09008","(Vertical sounding with dew-point data)",,"D03014",,"Pressure, geopotential, temperature and wind data",,"Operational"
355,"09","Vertical sounding sequences (conventional data)","D09011","(Vertical wind profile)",,"D01039",,"Ship's identification, etc.",,"Operational"
356,"09","Vertical sounding sequences (conventional data)","D09011","(Vertical wind profile)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
357,"09","Vertical sounding sequences (conventional data)","D09011","(Vertical wind profile)",,"D03011",,"Winds at heights",,"Operational"
358,"09","Vertical sounding sequences (conventional data)","D09012","(Vertical wind profile)",,"D01039",,"Ship's identification, etc.",,"Operational"
359,"09","Vertical sounding sequences (conventional data)","D09012","(Vertical wind profile)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
360,"09","Vertical sounding sequences (conventional data)","D09012","(Vertical wind profile)",,"D03012",,"Winds at pressure levels",,"Operational"
361,"09","Vertical sounding sequences (conventional data)","D09013","(Vertical sounding with relative humidity)",,"D01039",,"Ship's identification, etc.",,"Operational"
362,"09","Vertical sounding sequences (conventional data)","D09013","(Vertical sounding with relative humidity)",,"D02004",,"Significant cloud information",,"Operational"
363,"09","Vertical sounding sequences (conventional data)","D09013","(Vertical sounding with relative humidity)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
364,"09","Vertical sounding sequences (conventional data)","D09013","(Vertical sounding with relative humidity)",,"D03013",,"Pressure, geopotential, temperature and wind data",,"Operational"
365,"09","Vertical sounding sequences (conventional data)","D09014","(Vertical sounding with dew-point data)",,"D01039",,"Ship's identification, etc.",,"Operational"
366,"09","Vertical sounding sequences (conventional data)","D09014","(Vertical sounding with dew-point data)",,"D02004",,"Significant cloud information",,"Operational"
367,"09","Vertical sounding sequences (conventional data)","D09014","(Vertical sounding with dew-point data)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
368,"09","Vertical sounding sequences (conventional data)","D09014","(Vertical sounding with dew-point data)",,"D03014",,"Pressure, geopotential, temperature and wind data",,"Operational"
369,"09","Vertical sounding sequences (conventional data)","D09015","(Vertical wind profile)",,"D01040",,"Ship's identification, etc.",,"Operational"
370,"09","Vertical sounding sequences (conventional data)","D09015","(Vertical wind profile)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
371,"09","Vertical sounding sequences (conventional data)","D09015","(Vertical wind profile)",,"D03011",,"Winds at heights",,"Operational"
372,"09","Vertical sounding sequences (conventional data)","D09016","(Vertical wind profile)",,"D01040",,"Ship's identification, etc.",,"Operational"
373,"09","Vertical sounding sequences (conventional data)","D09016","(Vertical wind profile)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
374,"09","Vertical sounding sequences (conventional data)","D09016","(Vertical wind profile)",,"D03012",,"Winds at pressure levels",,"Operational"
375,"09","Vertical sounding sequences (conventional data)","D09017","(Vertical sounding with relative humidity)",,"D01040",,"Ship's identification, etc.",,"Operational"
376,"09","Vertical sounding sequences (conventional data)","D09017","(Vertical sounding with relative humidity)",,"D02004",,"Significant cloud information",,"Operational"
377,"09","Vertical sounding sequences (conventional data)","D09017","(Vertical sounding with relative humidity)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
378,"09","Vertical sounding sequences (conventional data)","D09017","(Vertical sounding with relative humidity)",,"D03013",,"Pressure, geopotential, temperature and wind data",,"Operational"
379,"09","Vertical sounding sequences (conventional data)","D09018","(Vertical sounding with dew-point data)",,"D01040",,"Ship's identification, etc.",,"Operational"
380,"09","Vertical sounding sequences (conventional data)","D09018","(Vertical sounding with dew-point data)",,"D02004",,"Significant cloud information",,"Operational"
381,"09","Vertical sounding sequences (conventional data)","D09018","(Vertical sounding with dew-point data)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
382,"09","Vertical sounding sequences (conventional data)","D09018","(Vertical sounding with dew-point data)",,"D03014",,"Pressure, geopotential, temperature and wind data",,"Operational"
383,"09","Vertical sounding sequences (conventional data)","D09019","(Wind profiler - wind data sounding)",,"D01031",,"Identification, etc.",,"Operational"
384,"09","Vertical sounding sequences (conventional data)","D09019","(Wind profiler - wind data sounding)",,"B02003","Type of measuring equipment used","Type of measuring equipment used",,"Operational"
385,"09","Vertical sounding sequences (conventional data)","D09019","(Wind profiler - wind data sounding)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
386,"09","Vertical sounding sequences (conventional data)","D09019","(Wind profiler - wind data sounding)",,"D03011",,"Winds at heights",,"Operational"
387,"09","Vertical sounding sequences (conventional data)","D09020","(Wind profiler - Cartesian coordinates)",,"D01031",,"Identification, etc.",,"Operational"
388,"09","Vertical sounding sequences (conventional data)","D09020","(Wind profiler - Cartesian coordinates)",,"B02003","Type of measuring equipment used","Type of measuring equipment used",,"Operational"
389,"09","Vertical sounding sequences (conventional data)","D09020","(Wind profiler - Cartesian coordinates)",,"R04000","Delayed replication descriptor","Delayed replication of 4 descriptors",,"Operational"
390,"09","Vertical sounding sequences (conventional data)","D09020","(Wind profiler - Cartesian coordinates)",,"B07003","Geopotential","Geopotential",,"Operational"
391,"09","Vertical sounding sequences (conventional data)","D09020","(Wind profiler - Cartesian coordinates)",,"B11003","u-component","u-component",,"Operational"
392,"09","Vertical sounding sequences (conventional data)","D09020","(Wind profiler - Cartesian coordinates)",,"B11004","v-component","v-component",,"Operational"
393,"09","Vertical sounding sequences (conventional data)","D09020","(Wind profiler - Cartesian coordinates)",,"B11005","w-component","w-component",,"Operational"
394,"09","Vertical sounding sequences (conventional data)","D09030","(Ozone sonde flight data)",,"B15004","Ozone sounding correction factor (CF)","Ozone sounding correction factor","(see Note 1)#CREX_16_0_0_TableD.doc#C_Cat09","Operational"
395,"09","Vertical sounding sequences (conventional data)","D09030","(Ozone sonde flight data)",,"B15005","Ozone p","Ozone p",,"Operational"
396,"09","Vertical sounding sequences (conventional data)","D09030","(Ozone sonde flight data)",,"R04000","Delayed replication descriptor","Delayed replication",,"Operational"
397,"09","Vertical sounding sequences (conventional data)","D09030","(Ozone sonde flight data)",,"B04015","Time increment","Time increment since launch time, if needed; in minutes",,"Operational"
398,"09","Vertical sounding sequences (conventional data)","D09030","(Ozone sonde flight data)",,"B08006","Ozone vertical sounding significance","Ozone vertical sounding significance",,"Operational"
399,"09","Vertical sounding sequences (conventional data)","D09030","(Ozone sonde flight data)",,"B07004","Pressure","Pressure",,"Operational"
400,"09","Vertical sounding sequences (conventional data)","D09030","(Ozone sonde flight data)",,"B15003","Measured ozone partial pressure (sounding)","Measured ozone partial pressure",,"Operational"
401,"09","Vertical sounding sequences (conventional data)","D09031","(Ozone sonde flight data)",,"B15004","Ozone sounding correction factor (CF)","Ozone sounding correction factor",,"Operational"
402,"09","Vertical sounding sequences (conventional data)","D09031","(Ozone sonde flight data)",,"B15005","Ozone p","Ozone p",,"Operational"
403,"09","Vertical sounding sequences (conventional data)","D09031","(Ozone sonde flight data)",,"R04000","Delayed replication descriptor","Delayed replication",,"Operational"
404,"09","Vertical sounding sequences (conventional data)","D09031","(Ozone sonde flight data)",,"B04025","Time period or displacement","Time displacement (since launch time) in minutes",,"Operational"
405,"09","Vertical sounding sequences (conventional data)","D09031","(Ozone sonde flight data)",,"B08006","Ozone vertical sounding significance","Ozone vertical sounding significance",,"Operational"
406,"09","Vertical sounding sequences (conventional data)","D09031","(Ozone sonde flight data)",,"B07004","Pressure","Pressure",,"Operational"
407,"09","Vertical sounding sequences (conventional data)","D09031","(Ozone sonde flight data)",,"B15003","Measured ozone partial pressure (sounding)","Measured ozone partial pressure",,"Operational"
408,"09","Vertical sounding sequences (conventional data)","D09040","(Ozone sounding not coupled to a ground-based spectrophotometer)",,"D01075","(Sounding identification)","Identification","(see Note 2)#CREX_16_0_0_TableD.doc#C_Cat09","Operational"
409,"09","Vertical sounding sequences (conventional data)","D09040","(Ozone sounding not coupled to a ground-based spectrophotometer)",,"D01076","(Ozone sounding instrumentation)","Instrumentation",,"Operational"
410,"09","Vertical sounding sequences (conventional data)","D09040","(Ozone sounding not coupled to a ground-based spectrophotometer)",,"D09030","(Ozone sonde flight data) (see Note 1)","Ozone flight data",,"Operational"
411,"09","Vertical sounding sequences (conventional data)","D09041","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value)",,"D07041","(Total ozone measurement from a Brewer ground-based spectrophotometer obtained from a single observation)","Description of the ground-based part","(see Note 2)#CREX_16_0_0_TableD.doc#C_Cat09","Operational"
412,"09","Vertical sounding sequences (conventional data)","D09041","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value)",,"D01075","(Sounding identification)","Identification of the ozone sounding part",,"Operational"
413,"09","Vertical sounding sequences (conventional data)","D09041","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value)",,"D01076","(Ozone sounding instrumentation)","Instrumentation of sounding",,"Operational"
414,"09","Vertical sounding sequences (conventional data)","D09041","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value)",,"D09030","(Ozone sonde flight data) (see Note 1)","Ozone flight data",,"Operational"
415,"09","Vertical sounding sequences (conventional data)","D09042","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value)",,"D07042","(Total ozone measurement from a Brewer ground-based spectrophotometer obtained from averaged observations)","Description of the ground-based part","(see Note 2)#CREX_16_0_0_TableD.doc#C_Cat09","Operational"
416,"09","Vertical sounding sequences (conventional data)","D09042","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value)",,"D01075","(Sounding identification)","Identification of the ozone sounding part",,"Operational"
417,"09","Vertical sounding sequences (conventional data)","D09042","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value)",,"D01076","(Ozone sounding instrumentation)","Instrumentation of sounding",,"Operational"
418,"09","Vertical sounding sequences (conventional data)","D09042","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value)",,"D09030","(Ozone sonde flight data) (see Note 1)","Ozone flight data",,"Operational"
419,"09","Vertical sounding sequences (conventional data)","D09043","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value)",,"D07043","(Total ozone measurement from a Dobson ground-based spectrophotometer obtained from a single observation)","Description of the ground-based part","(see Note 2)#CREX_16_0_0_TableD.doc#C_Cat09","Operational"
420,"09","Vertical sounding sequences (conventional data)","D09043","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value)",,"D01075","(Sounding identification)","Identification of the ozone sounding part",,"Operational"
421,"09","Vertical sounding sequences (conventional data)","D09043","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value)",,"D01076","(Ozone sounding instrumentation)","Instrumentation of sounding",,"Operational"
422,"09","Vertical sounding sequences (conventional data)","D09043","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value)",,"D09030","(Ozone sonde flight data) (see Note 1)","Ozone flight data",,"Operational"
423,"09","Vertical sounding sequences (conventional data)","D09044","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value)",,"D07044","(Total ozone measurement from a Dobson ground-based spectrophotometer obtained from averaged observations)","Description of the ground-based part","(see Note 2)#CREX_16_0_0_TableD.doc#C_Cat09","Operational"
424,"09","Vertical sounding sequences (conventional data)","D09044","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value)",,"D01075","(Sounding identification)","Identification of the ozone sounding part",,"Operational"
425,"09","Vertical sounding sequences (conventional data)","D09044","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value)",,"D01076","(Ozone sounding instrumentation)","Instrumentation of sounding",,"Operational"
426,"09","Vertical sounding sequences (conventional data)","D09044","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value)",,"D09030","(Ozone sonde flight data) (see Note 1)","Ozone flight data",,"Operational"
427,"09","Vertical sounding sequences (conventional data)","D09045","(Ozone sounding not coupled to a ground-based spectrophotometer)",,"D01075","(Sounding identification)","Identification",,"Operational"
428,"09","Vertical sounding sequences (conventional data)","D09045","(Ozone sounding not coupled to a ground-based spectrophotometer)",,"D01076","(Ozone sounding instrumentation)","Instrumentation",,"Operational"
429,"09","Vertical sounding sequences (conventional data)","D09045","(Ozone sounding not coupled to a ground-based spectrophotometer)",,"D09031","(Ozone sonde flight data)","Ozone flight data",,"Operational"
430,"09","Vertical sounding sequences (conventional data)","D09046","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value)",,"D07041","(Total ozone measurement from a Brewer ground-based spectrophotometer obtained from a single observation)","Description of the ground-based part",,"Operational"
431,"09","Vertical sounding sequences (conventional data)","D09046","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value)",,"D01075","(Sounding identification)","Identification of the ozone sounding part",,"Operational"
432,"09","Vertical sounding sequences (conventional data)","D09046","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value)",,"D01076","(Ozone sounding instrumentation)","Instrumentation of sounding",,"Operational"
433,"09","Vertical sounding sequences (conventional data)","D09046","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is a single value)",,"D09031","(Ozone sonde flight data)","Ozone flight data",,"Operational"
434,"09","Vertical sounding sequences (conventional data)","D09047","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value)",,"D07042","(Total ozone measurement from a Brewer ground-based spectrophotometer obtained from averaged observations)","Description of the ground-based part",,"Operational"
435,"09","Vertical sounding sequences (conventional data)","D09047","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value)",,"D01075","(Sounding identification)","Identification of the ozone sounding part",,"Operational"
436,"09","Vertical sounding sequences (conventional data)","D09047","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value)",,"D01076","(Ozone sounding instrumentation)","Instrumentation of sounding",,"Operational"
437,"09","Vertical sounding sequences (conventional data)","D09047","(Ozone sounding coupled to measurements from a Brewer ground-based spectrophotometer; the total ozone obtained from the Brewer is an averaged value)",,"D09031","(Ozone sonde flight data)","Ozone flight data",,"Operational"
438,"09","Vertical sounding sequences (conventional data)","D09048","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value)",,"D07043","(Total ozone measurement from a Dobson ground-based spectrophotometer obtained from a single observation)","Description of the ground-based part",,"Operational"
439,"09","Vertical sounding sequences (conventional data)","D09048","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value)",,"D01075","(Sounding identification)","Identification of the ozone sounding part",,"Operational"
440,"09","Vertical sounding sequences (conventional data)","D09048","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value)",,"D01076","(Ozone sounding instrumentation)","Instrumentation of sounding",,"Operational"
441,"09","Vertical sounding sequences (conventional data)","D09048","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is a single value)",,"D09031","(Ozone sonde flight data)","Ozone flight data",,"Operational"
442,"09","Vertical sounding sequences (conventional data)","D09049","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value)",,"D07044","(Total ozone measurement from a Dobson ground-based spectrophotometer obtained from averaged observations)","Description of the ground-based part",,"Operational"
443,"09","Vertical sounding sequences (conventional data)","D09049","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value)",,"D01075","(Sounding identification)","Identification of the ozone sounding part",,"Operational"
444,"09","Vertical sounding sequences (conventional data)","D09049","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value)",,"D01076","(Ozone sounding instrumentation)","Instrumentation of sounding",,"Operational"
445,"09","Vertical sounding sequences (conventional data)","D09049","(Ozone sounding coupled to measurements from a Dobson ground-based spectrophotometer; the total ozone obtained from the Dobson is an averaged value)",,"D09031","(Ozone sonde flight data)","Ozone flight data",,"Operational"
446,"11","Single-level report sequences (conventional data)","D11004","(ACARS supplementary reported variables)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
447,"11","Single-level report sequences (conventional data)","D11004","(ACARS supplementary reported variables)",,"B11034","Vertical gust velocity","Vertical gust velocity",,"Operational"
448,"11","Single-level report sequences (conventional data)","D11004","(ACARS supplementary reported variables)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
449,"11","Single-level report sequences (conventional data)","D11004","(ACARS supplementary reported variables)",,"B11035","Vertical gust acceleration","Vertical gust acceleration",,"Operational"
450,"11","Single-level report sequences (conventional data)","D11004","(ACARS supplementary reported variables)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
451,"11","Single-level report sequences (conventional data)","D11004","(ACARS supplementary reported variables)",,"B11075","Mean turbulence intensity (eddy dissipation rate)","Mean turbulence intensity (eddy dissipation rate)",,"Operational"
452,"11","Single-level report sequences (conventional data)","D11004","(ACARS supplementary reported variables)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
453,"11","Single-level report sequences (conventional data)","D11004","(ACARS supplementary reported variables)",,"B11076","Peak turbulence intensity (eddy dissipation rate)","Peak turbulence intensity (eddy dissipation rate)",,"Operational"
454,"11","Single-level report sequences (conventional data)","D11004","(ACARS supplementary reported variables)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
455,"11","Single-level report sequences (conventional data)","D11004","(ACARS supplementary reported variables)",,"B33025","ACARS interpolated values indicator","ACARS interpolated values indicator",,"Operational"
456,"11","Single-level report sequences (conventional data)","D11004","(ACARS supplementary reported variables)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
457,"11","Single-level report sequences (conventional data)","D11004","(ACARS supplementary reported variables)",,"B33026","Moisture quality","Moisture quality",,"Operational"
458,"11","Single-level report sequences (conventional data)","D11005","(Standard AMDAR reports)",,"B01008","Aircraft registration number or other identification","Aircraft identification",,"Operational"
459,"11","Single-level report sequences (conventional data)","D11005","(Standard AMDAR reports)",,"B01023","Observation sequence number","Sequence number",,"Operational"
460,"11","Single-level report sequences (conventional data)","D11005","(Standard AMDAR reports)",,"D01021",,"Latitude and longitude",,"Operational"
461,"11","Single-level report sequences (conventional data)","D11005","(Standard AMDAR reports)",,"D01011",,"Year, month and day",,"Operational"
462,"11","Single-level report sequences (conventional data)","D11005","(Standard AMDAR reports)",,"D01013",,"Hour, minute and second",,"Operational"
463,"11","Single-level report sequences (conventional data)","D11005","(Standard AMDAR reports)",,"B07010","Flight level","Flight level",,"Operational"
464,"11","Single-level report sequences (conventional data)","D11005","(Standard AMDAR reports)",,"B08009","Detailed phase of flight","Detailed phase of flight",,"Operational"
465,"11","Single-level report sequences (conventional data)","D11005","(Standard AMDAR reports)",,"B11001","Wind direction","Wind direction",,"Operational"
466,"11","Single-level report sequences (conventional data)","D11005","(Standard AMDAR reports)",,"B11002","Wind speed","Wind speed",,"Operational"
467,"11","Single-level report sequences (conventional data)","D11005","(Standard AMDAR reports)",,"B11031","Degree of turbulence","Degree of turbulence",,"Operational"
468,"11","Single-level report sequences (conventional data)","D11005","(Standard AMDAR reports)",,"B11036","Maximum derived equivalent vertical gust speed","Derived equivalent vertical gust speed",,"Operational"
469,"11","Single-level report sequences (conventional data)","D11005","(Standard AMDAR reports)",,"B12101","Temperature/air temperature","Temperature/air temperature",,"Operational"
470,"11","Single-level report sequences (conventional data)","D11005","(Standard AMDAR reports)",,"B33025","ACARS interpolated values indicator","ACARS interpolated values indicator",,"Operational"
471,"11","Single-level report sequences (conventional data)","D11006","(AMDAR data or aircraft data for one level without latitude/longitude)",,"B07010","Flight level","Flight level",,"Operational"
472,"11","Single-level report sequences (conventional data)","D11006","(AMDAR data or aircraft data for one level without latitude/longitude)",,"B11001","Wind direction","Wind direction",,"Operational"
473,"11","Single-level report sequences (conventional data)","D11006","(AMDAR data or aircraft data for one level without latitude/longitude)",,"B11002","Wind speed","Wind speed",,"Operational"
474,"11","Single-level report sequences (conventional data)","D11006","(AMDAR data or aircraft data for one level without latitude/longitude)",,"B02064","Aircraft roll angle quality","Aircraft roll angle quality",,"Operational"
475,"11","Single-level report sequences (conventional data)","D11006","(AMDAR data or aircraft data for one level without latitude/longitude)",,"B12101","Temperature/air temperature","Temperature/air temperature",,"Operational"
476,"11","Single-level report sequences (conventional data)","D11006","(AMDAR data or aircraft data for one level without latitude/longitude)",,"B12103","Dew-point temperature","Dew-point temperature",,"Operational"
477,"11","Single-level report sequences (conventional data)","D11007","(Aircraft data for one level with latitude/longitude indicated)",,"B07010","Flight level","Flight level",,"Operational"
478,"11","Single-level report sequences (conventional data)","D11007","(Aircraft data for one level with latitude/longitude indicated)",,"D01021",,"Latitude, longitude",,"Operational"
479,"11","Single-level report sequences (conventional data)","D11007","(Aircraft data for one level with latitude/longitude indicated)",,"B11001","Wind direction","Wind direction",,"Operational"
480,"11","Single-level report sequences (conventional data)","D11007","(Aircraft data for one level with latitude/longitude indicated)",,"B11002","Wind speed","Wind speed",,"Operational"
481,"11","Single-level report sequences (conventional data)","D11007","(Aircraft data for one level with latitude/longitude indicated)",,"B02064","Aircraft roll angle quality","Aircraft roll angle quality",,"Operational"
482,"11","Single-level report sequences (conventional data)","D11007","(Aircraft data for one level with latitude/longitude indicated)",,"B12101","Temperature/air temperature","Temperature/air temperature",,"Operational"
483,"11","Single-level report sequences (conventional data)","D11007","(Aircraft data for one level with latitude/longitude indicated)",,"B12103","Dew-point temperature","Dew-point temperature",,"Operational"
484,"11","Single-level report sequences (conventional data)","D11008","(Aircraft ascent/descent profile without latitude/longitude indicated at each level)",,"B01008","Aircraft registration number or other identification","Aircraft identification",,"Operational"
485,"11","Single-level report sequences (conventional data)","D11008","(Aircraft ascent/descent profile without latitude/longitude indicated at each level)",,"D01011",,"Year, month, day",,"Operational"
486,"11","Single-level report sequences (conventional data)","D11008","(Aircraft ascent/descent profile without latitude/longitude indicated at each level)",,"D01013",,"Hour, minute, second",,"Operational"
487,"11","Single-level report sequences (conventional data)","D11008","(Aircraft ascent/descent profile without latitude/longitude indicated at each level)",,"D01021",,"Latitude, longitude",,"Operational"
488,"11","Single-level report sequences (conventional data)","D11008","(Aircraft ascent/descent profile without latitude/longitude indicated at each level)",,"B08004","Phase of aircraft flight","Phase of flight",,"Operational"
489,"11","Single-level report sequences (conventional data)","D11008","(Aircraft ascent/descent profile without latitude/longitude indicated at each level)",,"R01000","Delayed replication descriptor","Delayed replication of one descriptor",,"Operational"
490,"11","Single-level report sequences (conventional data)","D11008","(Aircraft ascent/descent profile without latitude/longitude indicated at each level)",,"D11006","(AMDAR data or aircraft data for one level without latitude/longitude)","Aircraft data for one level without latitude/longitude",,"Operational"
491,"11","Single-level report sequences (conventional data)","D11009","(Aircraft ascent/descent profile with latitude/longitude given for each level)",,"B01008","Aircraft registration number or other identification","Aircraft identification",,"Operational"
492,"11","Single-level report sequences (conventional data)","D11009","(Aircraft ascent/descent profile with latitude/longitude given for each level)",,"D01011",,"Year, month, day",,"Operational"
493,"11","Single-level report sequences (conventional data)","D11009","(Aircraft ascent/descent profile with latitude/longitude given for each level)",,"D01013",,"Hour, minute, second",,"Operational"
494,"11","Single-level report sequences (conventional data)","D11009","(Aircraft ascent/descent profile with latitude/longitude given for each level)",,"D01021",,"Latitude, Longitude",,"Operational"
495,"11","Single-level report sequences (conventional data)","D11009","(Aircraft ascent/descent profile with latitude/longitude given for each level)",,"B08004","Phase of aircraft flight","Phase of flight",,"Operational"
496,"11","Single-level report sequences (conventional data)","D11009","(Aircraft ascent/descent profile with latitude/longitude given for each level)",,"R01000","Delayed replication descriptor","Delayed replication of 1 descriptor",,"Operational"
497,"11","Single-level report sequences (conventional data)","D11009","(Aircraft ascent/descent profile with latitude/longitude given for each level)",,"D11007","(Aircraft data for one level with latitude/longitude indicated)","Aircraft data for one level with latitude/longitude indicated",,"Operational"
498,"16","Synoptic feature sequences","D16003","(Jet stream)",,"R09000","Delayed replication descriptor","Delayed replication of 9 descriptors",,"Operational"
499,"16","Synoptic feature sequences","D16003","(Jet stream)",,"B08011","Meteorological feature","Meteorological feature (jet stream value)",,"Operational"
500,"16","Synoptic feature sequences","D16003","(Jet stream)",,"B08007","Dimensional significance","Dimensional significance (value for line)",,"Operational"
501,"16","Synoptic feature sequences","D16003","(Jet stream)",,"R04000","Delayed replication descriptor","Delayed replication of 4 descriptors",,"Operational"
502,"16","Synoptic feature sequences","D16003","(Jet stream)",,"B05002","Latitude (coarse accuracy)","Latitude (coarse)",,"Operational"
503,"16","Synoptic feature sequences","D16003","(Jet stream)",,"B06002","Longitude (coarse accuracy)","Longitude (coarse)",,"Operational"
504,"16","Synoptic feature sequences","D16003","(Jet stream)",,"B10002","Height","Flight level (altitude)",,"Operational"
505,"16","Synoptic feature sequences","D16003","(Jet stream)",,"B11002","Wind speed","Wind speed",,"Operational"
506,"16","Synoptic feature sequences","D16003","(Jet stream)",,"B08007","Dimensional significance","Dimensional significance (cancel)",,"Operational"
507,"16","Synoptic feature sequences","D16003","(Jet stream)",,"B08011","Meteorological feature","Meteorological feature (cancel/end of object)",,"Operational"
508,"16","Synoptic feature sequences","D16004","(Turbulence)",,"R10000","Delayed replication descriptor","Delayed replication of 10 descriptors",,"Operational"
509,"16","Synoptic feature sequences","D16004","(Turbulence)",,"B08011","Meteorological feature","Meteorological feature (value for turbulence)",,"Operational"
510,"16","Synoptic feature sequences","D16004","(Turbulence)",,"B08007","Dimensional significance","Dimensional significance (value for area)",,"Operational"
511,"16","Synoptic feature sequences","D16004","(Turbulence)",,"B07002","Height or altitude","Flight level (altitude) (base of layer)",,"Operational"
512,"16","Synoptic feature sequences","D16004","(Turbulence)",,"B07002","Height or altitude","Flight level (altitude) (top of layer)",,"Operational"
513,"16","Synoptic feature sequences","D16004","(Turbulence)",,"R02000","Delayed replication descriptor","Delayed replication of 2 descriptors",,"Operational"
514,"16","Synoptic feature sequences","D16004","(Turbulence)",,"B05002","Latitude (coarse accuracy)","Latitude (coarse)",,"Operational"
515,"16","Synoptic feature sequences","D16004","(Turbulence)",,"B06002","Longitude (coarse accuracy)","Longitude (coarse)",,"Operational"
