"No","ClassNo","ClassName_E","FXY","ElementName_E","Note_E","BUFR_Unit","BUFR_Scale","BUFR_ReferenceValue","BUFR_DataWidth_Bits","CREX_Unit","CREX_Scale","CREX_DataWidth_Char","Status"
743,"14","Radiation and radiance","014050","Emissivity","(see Note 5)#BUFR_16_0_0_TableB.doc#BC_Cls14","%","1","0","10","%","1","4","Operational"
744,"14","Radiation and radiance","014051","Direct solar radiation integrated over last hour",,"J m-2","-3","0","14","J m-2","-3","4","Operational"
745,"14","Radiation and radiance","014052","Global upward solar radiation, integrated over period specified",,"J m-2","-2","- 1048574","20","J m-2","-2","7","Validation"
746,"14","Radiation and radiance","014053","Net radiation (high accuracy), integrated over period specified",,"J m-2","-2","- 1048574","21","J m-2","-2","7","Validation"
747,"14","Radiation and radiance","014054","Photosyntetically active radiation, integrated over period specified",,"J m-2","-3","0","16","J m-2","-3","5","Validation"
748,"14","Radiation and radiance","014055","Solar activity index",,"Numeric","0","-32768","16","Numeric","0","5","Operational"
749,"14","Radiation and radiance","014056","Background luminance",,"Cd m-2","0","0","18","Cd m-2","0","6","Validation"
750,"14","Radiation and radiance","014057","Soil heat flux",,"J m-2","-1","-1000","11","J m-2","-1","4","Validation"
751,"14","Radiation and radiance","014071","Global UV spectral irradiance","(see note 7)#BUFR_16_0_0_TableB.doc#BC_Cls14","W m-2 nm-1","6","-1048576","21","W m-2 nm-1","6","7","Validation"
752,"14","Radiation and radiance","014072","Global UV irradiation","(see note 8)#BUFR_16_0_0_TableB.doc#BC_Cls14","J m-2","0","-4000000","23","J m-2","0","7","Validation"
753,"14","Radiation and radiance","014073","Global erythemal irradiation","(see note 9)#BUFR_16_0_0_TableB.doc#BC_Cls14","J m-2","-3","-32","6","J m-2","-3","2","Validation"
754,"15","Physical/chemical constituents","015001","Total ozone",,"DU","0","0","10","DU","0","4","Operational"
755,"15","Physical/chemical constituents","015002","Air mass (slant path at 22 km)",,"Numeric","2","0","10","Numeric","2","3","Operational"
756,"15","Physical/chemical constituents","015003","Measured ozone partial pressure (sounding)","(see Note 1)#BUFR_16_0_0_TableB.doc#BC_Cls15","Pa","4","0","9","nbar","0","3","Operational"
757,"15","Physical/chemical constituents","015004","Ozone sounding correction factor (CF)","(see Note 2)#BUFR_16_0_0_TableB.doc#BC_Cls15","Numeric","3","0","11","Numeric","3","4","Operational"
758,"15","Physical/chemical constituents","015005","Ozone p","(see Note 3)#BUFR_16_0_0_TableB.doc#BC_Cls15","DU","0","0","10","DU","0","3","Operational"
759,"15","Physical/chemical constituents","015007","Molecular mass","(see Note 8)#BUFR_16_0_0_TableB.doc#BC_Cls15","u","2","0","15","u","2","5","Validation"
760,"15","Physical/chemical constituents","015008","Significand of volumetric mixing ratio",,"Numeric","0","0","10","Numeric","0","4","Operational"
761,"15","Physical/chemical constituents","015009","Integrated number density",,"m-2","0","0","10","m-2","0","4","Validation"
762,"15","Physical/chemical constituents","015010","Partial pressure",,"Pa","0","0","10","Pa","0","4","Validation"
763,"15","Physical/chemical constituents","015011","Log 10 of integrated electron density",,"log (m-2)","3","14000","13","log (m-2)","3","4","Operational"
764,"15","Physical/chemical constituents","015012","Total electron count per square metre",,"m-2","-16","0","6","m-2","-16","2","Operational"
765,"15","Physical/chemical constituents","015015","Maximum image spectral component before normalization",,"Numeric","0","0","31","Numeric","0","10","Operational"
766,"15","Physical/chemical constituents","015020","Integrated ozone density",,"kg m-2","8","0","21","kg m-2","8","7","Operational"
767,"15","Physical/chemical constituents","015021","Integrated mass density",,"kg m-2","11","0","31","kg m-2","11","10","Operational"
768,"15","Physical/chemical constituents","015022","Integrated number density",,"m-3","0","0","10","m-3","0","4","Validation"
769,"15","Physical/chemical constituents","015023","Mass density",,"kg m-3","0","0","10","kg m-3","0","4","Validation"
770,"15","Physical/chemical constituents","015024","Optical depth",,"Numeric","4","0","24","Numeric","4","8","Operational"
771,"15","Physical/chemical constituents","015025","Type of pollutant",,"Code table","0","0","4","Code table","0","2","Operational"
772,"15","Physical/chemical constituents","015026","Concentration of pollutant (mol mol-1)",,"mol/mol","9","0","9","mol/mol","9","3","Operational"
773,"15","Physical/chemical constituents","015027","Concentration of pollutant (kg m-3)",,"kg m-3","9","0","10","kg m-3","9","4","Operational"
774,"15","Physical/chemical constituents","015028","Photo dissociation rate",,"/s","0","0","10","/s","0","4","Validation"
775,"15","Physical/chemical constituents","015029","Extinction coefficient",,"m-1","9","0","30","m-1","9","10","Validation"
776,"15","Physical/chemical constituents","015030","Aerosol contamination index","(see Note 6)#BUFR_16_0_0_TableB.doc#BC_Cls15","Numeric","2","-1000","12","Numeric","2","4","Operational"
777,"15","Physical/chemical constituents","015031","Atmospheric path delay in satellite signal",,"m","4","10000","15","m","4","5","Operational"
778,"15","Physical/chemical constituents","015032","Estimated error in atmospheric path delay",,"m","4","0","10","m","4","4","Operational"
779,"15","Physical/chemical constituents","015033","Difference in path delays for limb views at extremes of scan",,"m","5","-10000","15","m","5","5","Operational"
780,"15","Physical/chemical constituents","015034","Estimated error in path delay difference",,"m","5","0","14","m","5","5","Operational"
781,"15","Physical/chemical constituents","015035","Component of zenith path delay due to water vapour",,"m","4","0","14","m","4","5","Operational"
782,"15","Physical/chemical constituents","015036","Atmospheric refractivity","(see Note 5)#BUFR_16_0_0_TableB.doc#BC_Cls15","N units","3","0","19","N units","3","6","Operational"
783,"15","Physical/chemical constituents","015037","Bending angle",,"rad","8","-100000","23","rad","8","7","Operational"
784,"15","Physical/chemical constituents","015040","Particulate matter diameter",,"m","8","0","9","m","8","3","Validation"
785,"15","Physical/chemical constituents","015042","Reflectance",,"%","2","0","14","%","2","5","Operational"
786,"15","Physical/chemical constituents","015043","Number of averaging kernel layers",,"Numeric","0","0","10","Numeric","0","4","Validation"
787,"15","Physical/chemical constituents","015044","Averaging kernel value",,"Numeric","6","-5000000","24","Numeric","6","8","Validation"
788,"15","Physical/chemical constituents","015051","Meteorological Optical Range",,"m","0","0","18","m","0","6","Validation"
789,"19","Synoptic features","019001","Type of synoptic feature",,"Code table","0","0","6","Code table","0","2","Operational"
790,"19","Synoptic features","019002","Effective radius of feature","(see Note 1)#BUFR_16_0_0_TableB.doc#BC_Cls19","m","-2","0","12","m","-2","4","Operational"
791,"19","Synoptic features","019003","Wind speed threshold","(see Note 2)#BUFR_16_0_0_TableB.doc#BC_Cls19","m/s","0","0","8","m/s","0","3","Operational"
792,"19","Synoptic features","019004","Effective radius with respect to wind speeds above threshold","(see Note 2)#BUFR_16_0_0_TableB.doc#BC_Cls19","m","-2","0","12","m","-2","4","Operational"
793,"19","Synoptic features","019005","Direction of motion of feature (degree true)","(see Note 3)#BUFR_16_0_0_TableB.doc#BC_Cls19","deg","0","0","9","deg","0","3","Operational"
794,"19","Synoptic features","019006","Speed of motion of feature","(see Note 3)#BUFR_16_0_0_TableB.doc#BC_Cls19","m/s","2","0","14","m/s","2","5","Operational"
795,"19","Synoptic features","019007","Effective radius of feature",,"m","-3","0","12","m","-3","4","Operational"
796,"19","Synoptic features","019008","Vertical extent of circulation",,"Code table","0","0","3","Code table","0","1","Operational"
797,"19","Synoptic features","019009","Effective radius with respect to wind speeds above threshold (large storms)",,"m","-3","0","12","m","-3","4","Operational"
798,"19","Synoptic features","019010","Method for tracking the centre of synoptic feature",,"Code table","0","0","4","Code table","0","2","Operational"
799,"19","Synoptic features","019100","Time interval to calculate the movement of the tropical cyclone",,"Code table","0","0","4","Code table","0","2","Operational"
800,"19","Synoptic features","019101","Accuracy of the position of the centre of the tropical cyclone",,"Code table","0","0","4","Code table","0","2","Operational"
801,"19","Synoptic features","019102","Shape and definition of the eye of the tropical cyclone",,"Code table","0","0","3","Code table","0","1","Operational"
802,"19","Synoptic features","019103","Diameter of major axis of the eye of the tropical cyclone",,"Code table","0","0","4","Code table","0","2","Operational"
803,"19","Synoptic features","019104","Change in character of the eye during the 30 minutes",,"Code table","0","0","4","Code table","0","2","Operational"
804,"19","Synoptic features","019105","Distance between the end of spiral band and the centre",,"Code table","0","0","4","Code table","0","2","Operational"
805,"19","Synoptic features","019106","Identification number of tropical cyclone",,"Numeric","0","0","7","Numeric","0","3","Operational"
806,"19","Synoptic features","019107","Time interval over which the movement of the tropical cyclone has been calculated",,"Code table","0","0","4","Code table","0","2","Operational"
807,"19","Synoptic features","019108","Accuracy of geographical position of the tropical cyclone",,"Code table","0","0","3","Code table","0","1","Operational"
808,"19","Synoptic features","019109","Mean diameter of the overcast cloud of the tropical cyclone",,"Code table","0","0","4","Code table","0","2","Operational"
809,"19","Synoptic features","019110","Apparent 24-hour change in intensity of the tropical cyclone",,"Code table","0","0","4","Code table","0","2","Operational"
810,"19","Synoptic features","019111","Current Intensity (CI) number of the tropical cyclone",,"Numeric","1","0","7","Numeric","1","3","Operational"
811,"19","Synoptic features","019112","Data Tropical (DT) number of the tropical cyclone",,"Numeric","1","0","7","Numeric","1","3","Operational"
812,"19","Synoptic features","019113","Cloud pattern type of the DT-number",,"Code table","0","0","4","Code table","0","2","Operational"
813,"19","Synoptic features","019114","Model Expected Tropical (MET) number of the tropical cyclone",,"Numeric","1","0","7","Numeric","1","3","Operational"
814,"19","Synoptic features","019115","Trend of the past 24-hour change (+: Developed, -: Weakened)",,"Numeric","1","-30","6","Numeric","1","2","Operational"
815,"19","Synoptic features","019116","Pattern Tropical (PT) number of the tropical cyclone",,"Numeric","1","0","7","Numeric","1","3","Operational"
816,"19","Synoptic features","019117","Cloud picture type of the PT-number",,"Code table","0","0","3","Code table","0","1","Operational"
817,"19","Synoptic features","019118","Final Tropical (T) number of the tropical cyclone",,"Numeric","1","0","7","Numeric","1","3","Operational"
818,"19","Synoptic features","019119","Type of the final T-number",,"Code table","0","0","3","Code table","0","1","Operational"
819,"19","Synoptic features","019150","Typhoon International Common Number (Typhoon Committee)",,"CCITT IA5","0","0","32","Character","0","4","Operational"
820,"20","Observed phenomena","020001","Horizontal visibility",,"m","-1","0","13","m","-1","4","Operational"
821,"20","Observed phenomena","020002","Vertical visibility",,"m","-1","0","7","m","-1","3","Operational"
822,"20","Observed phenomena","020003","Present weather","(see Note 1)#BUFR_16_0_0_TableB.doc#BC_Cls20","Code table","0","0","9","Code table","0","3","Operational"
823,"20","Observed phenomena","020004","Past weather (1)","(see Note 2)#BUFR_16_0_0_TableB.doc#BC_Cls20","Code table","0","0","5","Code table","0","2","Operational"
824,"20","Observed phenomena","020005","Past weather (2)","(see Note 2)#BUFR_16_0_0_TableB.doc#BC_Cls20","Code table","0","0","5","Code table","0","2","Operational"
825,"20","Observed phenomena","020006","Flight rules",,"Code table","0","0","3","Code table","0","1","Operational"
826,"20","Observed phenomena","020008","Cloud distribution for aviation",,"Code table","0","0","5","Code table","0","2","Operational"
827,"20","Observed phenomena","020009","General weather indicator (TAF/METAR)",,"Code table","0","0","4","Code table","0","2","Operational"
828,"20","Observed phenomena","020010","Cloud cover (total)","(see Note 5)#BUFR_16_0_0_TableB.doc#BC_Cls20","%","0","0","7","%","0","3","Operational"
829,"20","Observed phenomena","020011","Cloud amount",,"Code table","0","0","4","Code table","0","2","Operational"
830,"20","Observed phenomena","020012","Cloud type",,"Code table","0","0","6","Code table","0","2","Operational"
831,"20","Observed phenomena","020013","Height of base of cloud",,"m","-1","-40","11","m","-1","4","Operational"
832,"20","Observed phenomena","020014","Height of top of cloud",,"m","-1","-40","11","m","-1","4","Operational"
833,"20","Observed phenomena","020015","Pressure at base of cloud",,"Pa","-1","0","14","Pa","-1","5","Operational"
834,"20","Observed phenomena","020016","Pressure at top of cloud",,"Pa","-1","0","14","Pa","-1","5","Operational"
835,"20","Observed phenomena","020017","Cloud top description",,"Code table","0","0","4","Code table","0","2","Operational"
836,"20","Observed phenomena","020018","Tendency of runway visual range",,"Code table","0","0","2","Code table","0","1","Operational"
837,"20","Observed phenomena","020019","Significant present or forecast weather",,"CCITT IA5","0","0","72","Character","0","9","Operational"
838,"20","Observed phenomena","020020","Significant recent weather phenomena",,"CCITT IA5","0","0","32","Character","0","4","Operational"
839,"20","Observed phenomena","020021","Type of precipitation",,"Flag table","0","0","30","Flag table","0","10","Operational"
840,"20","Observed phenomena","020022","Character of precipitation",,"Code table","0","0","4","Code table","0","2","Operational"
841,"20","Observed phenomena","020023","Other weather phenomena",,"Flag table","0","0","18","Flag table","0","6","Operational"
842,"20","Observed phenomena","020024","Intensity of phenomena",,"Code table","0","0","3","Code table","0","1","Operational"
843,"20","Observed phenomena","020025","Obscuration",,"Flag table","0","0","21","Flag table","0","7","Operational"
844,"20","Observed phenomena","020026","Character of obscuration",,"Code table","0","0","4","Code table","0","2","Operational"
845,"20","Observed phenomena","020027","Phenomena occurrence",,"Flag table","0","0","9","Flag table","0","3","Operational"
846,"20","Observed phenomena","020028","Expected change in intensity",,"Code table","0","0","3","Code table","0","1","Operational"
847,"20","Observed phenomena","020029","Rain flag",,"Code table","0","0","2","Code table","0","1","Operational"
848,"20","Observed phenomena","020031","Ice deposit (thickness)",,"m","2","0","7","m","2","3","Operational"
849,"20","Observed phenomena","020032","Rate of ice accretion",,"Code table","0","0","3","Code table","0","1","Operational"
850,"20","Observed phenomena","020033","Cause of ice accretion",,"Flag table","0","0","4","Flag table","0","2","Operational"
851,"20","Observed phenomena","020034","Sea ice concentration",,"Code table","0","0","5","Code table","0","2","Operational"
852,"20","Observed phenomena","020035","Amount and type of ice",,"Code table","0","0","4","Code table","0","2","Operational"
853,"20","Observed phenomena","020036","Ice situation",,"Code table","0","0","5","Code table","0","2","Operational"
854,"20","Observed phenomena","020037","Ice development",,"Code table","0","0","5","Code table","0","2","Operational"
855,"20","Observed phenomena","020038","Bearing of ice edge (degree true)","(see Note 3)#BUFR_16_0_0_TableB.doc#BC_Cls20","deg","0","0","12","deg","0","3","Operational"
856,"20","Observed phenomena","020039","Ice distance",,"m","-1","0","13","m","-1","4","Operational"
857,"20","Observed phenomena","020040","Evolution of drift snow",,"Code table","0","0","4","Code table","0","2","Operational"
858,"20","Observed phenomena","020041","Airframe icing",,"Code table","0","0","4","Code table","0","2","Operational"
859,"20","Observed phenomena","020042","Airframe icing present",,"Code table","0","0","2","Code table","0","1","Operational"
860,"20","Observed phenomena","020043","Peak liquid water content",,"kg m-3","4","0","7","kg m-3","4","2","Operational"
861,"20","Observed phenomena","020044","Average liquid water content",,"kg m-3","4","0","7","kg m-3","4","2","Operational"
862,"20","Observed phenomena","020045","Supercooled large droplet (SLD) conditions",,"Code table","0","0","2","Code table","0","1","Operational"
863,"20","Observed phenomena","020048","Evolution of feature",,"Code table","0","0","4","Code table","0","2","Operational"
864,"20","Observed phenomena","020050","Cloud index",,"Code table","0","0","8","Code table","0","3","Operational"
865,"20","Observed phenomena","020051","Amount of low clouds",,"%","0","0","7","%","0","3","Operational"
866,"20","Observed phenomena","020052","Amount of middle clouds",,"%","0","0","7","%","0","3","Operational"
867,"20","Observed phenomena","020053","Amount of high clouds",,"%","0","0","7","%","0","3","Operational"
868,"20","Observed phenomena","020054","True direction from which a phenomenon or clouds are moving (degree true)",,"deg","0","0","9","deg","0","3","Operational"
869,"20","Observed phenomena","020055","State of sky in the tropics",,"Code table","0","0","4","Code table","0","2","Operational"
870,"20","Observed phenomena","020056","Cloud phase",,"Code table","0","0","3","Code table","0","1","Operational"
871,"20","Observed phenomena","020058","Visibility seawards from a coastal station",,"m","-1","0","13","m","-1","4","Operational"
872,"20","Observed phenomena","020059","Minimum horizontal visibility",,"m","-1","0","9","m","-1","3","Operational"
873,"20","Observed phenomena","020060","Prevailing horizontal visibility","(see Note 7)#BUFR_16_0_0_TableB.doc#BC_Cls20","m","-1","0","10","m","-1","4","Operational"
874,"20","Observed phenomena","020061","Runway visual range (RVR)",,"m","0","0","12","m","0","4","Operational"
875,"20","Observed phenomena","020062","State of the ground (with or without snow)",,"Code table","0","0","5","Code table","0","2","Operational"
876,"20","Observed phenomena","020063","Special phenomena",,"Code table","0","0","10","Code table","0","4","Operational"
877,"20","Observed phenomena","020065","Snow cover","(see Note 4)#BUFR_16_0_0_TableB.doc#BC_Cls20","%","0","0","7","%","0","3","Operational"
878,"20","Observed phenomena","020066","Maximum diameter of hailstones",,"m","3","0","8","m","3","3","Operational"
879,"20","Observed phenomena","020067","Diameter of deposit",,"m","3","0","9","m","3","3","Operational"
880,"20","Observed phenomena","020070","Minimum number of atmospherics",,"Numeric","0","0","7","Numeric","0","3","Operational"
881,"20","Observed phenomena","020071","Accuracy of fix and rate of atmospherics",,"Code table","0","0","4","Code table","0","2","Operational"
882,"20","Observed phenomena","020079","Snow/Ice crystals indicator",,"Flag table","0","0","2","Flag table","0","1","Validation"
883,"20","Observed phenomena","020080","Cloud amount percentage interval",,"Code table","0","0","3","Code table","0","1","Validation"
884,"20","Observed phenomena","020081","Cloud amount in segment",,"%","0","0","7","%","0","3","Operational"
885,"20","Observed phenomena","020082","Amount segment cloud free",,"%","0","0","7","%","0","3","Operational"
886,"20","Observed phenomena","020083","Amount of segment covered by scene",,"%","0","0","7","%","0","3","Operational"
887,"20","Observed phenomena","020085","General condition of runway",,"Code table","0","0","4","Code table","0","1","Operational"
888,"20","Observed phenomena","020086","Runway deposits",,"Code table","0","0","4","Code table","0","1","Operational"
889,"20","Observed phenomena","020087","Runway contamination",,"Code table","0","0","4","Code table","0","1","Operational"
890,"20","Observed phenomena","020088","Depth of runway deposits",,"m","3","0","12","m","0","4","Operational"
891,"20","Observed phenomena","020089","Runway friction coefficient",,"Code table","0","0","7","Code table","0","2","Operational"
892,"20","Observed phenomena","020090","Special clouds",,"Code table","0","0","4","Code table","0","2","Operational"
893,"20","Observed phenomena","020091","Vertical visibility",,"ft","-2","0","10","ft","-2","3","Operational"
894,"20","Observed phenomena","020092","Height of base of cloud",,"ft","-2","0","10","ft","-2","3","Operational"
895,"20","Observed phenomena","020093","Height of inversion",,"m","-1","0","8","m","-1","3","Validation"
896,"20","Observed phenomena","020095","Ice probability",,"Numeric","3","0","10","Numeric","3","4","Operational"
897,"20","Observed phenomena","020096","Ice age (""A"" parameter)",,"dB","2","-4096","13","dB","2","4","Operational"
898,"20","Observed phenomena","020101","Locust (acridian) name",,"Code table","0","0","4","Code table","0","2","Operational"
899,"20","Observed phenomena","020102","Locust (maturity) colour",,"Code table","0","0","4","Code table","0","2","Operational"
900,"20","Observed phenomena","020103","Stage of development of locusts",,"Code table","0","0","4","Code table","0","2","Operational"
901,"20","Observed phenomena","020104","Organization state of swarm or band of locusts",,"Code table","0","0","4","Code table","0","2","Operational"
902,"20","Observed phenomena","020105","Size of swarm or band of locusts and duration of passage of swarm",,"Code table","0","0","4","Code table","0","2","Operational"
903,"20","Observed phenomena","020106","Locust population density",,"Code table","0","0","4","Code table","0","2","Operational"
904,"20","Observed phenomena","020107","Direction of movements of locust swarm",,"Code table","0","0","4","Code table","0","2","Operational"
905,"20","Observed phenomena","020108","Extent of vegetation",,"Code table","0","0","4","Code table","0","2","Operational"
906,"20","Observed phenomena","020111","x-axis error ellipse major component","(see Note 8 and 9)#BUFR_16_0_0_TableB.doc#BC_Cls20","m","-1","0","17","m","-1","6","Operational"
907,"20","Observed phenomena","020112","y-axis error ellipse minor component","(see Note 8 and 9)#BUFR_16_0_0_TableB.doc#BC_Cls20","m","-1","0","17","m","-1","6","Operational"
908,"20","Observed phenomena","020113","z-axis  error ellipse component","(see Note 9)#BUFR_16_0_0_TableB.doc#BC_Cls20","m","-1","0","17","m","-1","6","Operational"
909,"20","Observed phenomena","020114","Angle of x-axis in error ellipse","(see Note 10)#BUFR_16_0_0_TableB.doc#BC_Cls20","deg","2","-18000","16","deg","2","5","Operational"
910,"20","Observed phenomena","020115","Angle of z-axis in error ellipse","(see Note 11)#BUFR_16_0_0_TableB.doc#BC_Cls20","deg","2","-18000","16","deg","2","5","Operational"
911,"20","Observed phenomena","020116","Emission height of cloud stroke",,"m","0","0","16","m","0","5","Operational"
912,"20","Observed phenomena","020117","Amplitude of lightning strike",,"A","-1","-32000","16","A","-1","5","Operational"
913,"20","Observed phenomena","020118","Lightning detection error",,"m","0","0","19","m","0","6","Operational"
914,"20","Observed phenomena","020119","Lightning discharge polarity",,"Code table","0","0","2","Code table","0","1","Operational"
915,"20","Observed phenomena","020121","Threshold value for polarity decision","(see Note 12)#BUFR_16_0_0_TableB.doc#BC_Cls20","V","3","0","16","V","3","5","Operational"
916,"20","Observed phenomena","020122","Threshold value for polarity decision","(see Note 13)#BUFR_16_0_0_TableB.doc#BC_Cls20","A","0","0","16","A","0","5","Operational"
917,"20","Observed phenomena","020123","Minimum threshold for detection","(see Note 14)#BUFR_16_0_0_TableB.doc#BC_Cls20","V m-1","3","0","16","V m-1","3","5","Operational"
918,"20","Observed phenomena","020124","Lightning stroke or flash",,"Code table","0","0","2","Code table","0","1","Operational"
919,"20","Observed phenomena","020126","Lightning rates of discharge",,"h-1","0","0","23","h-1","0","7","Validation"
920,"20","Observed phenomena","020127","Lightning - distance from station",,"m","-3","0","8","m","-3","3","Validation"
921,"20","Observed phenomena","020128","Lightning - direction from station (degree true)",,"deg","1","0","12","deg","1","4","Validation"
922,"20","Observed phenomena","020130","Cloud hydrometeor concentration",,"Numeric","0","0","10","Numeric","0","3","Validation"
923,"20","Observed phenomena","020131","Effective radius of cloud hydrometeors",,"m","5","0","6","m","5","2","Validation"
924,"20","Observed phenomena","020132","Cloud liquid water content",,"kg m-3","5","0","11","kg m-3","5","4","Validation"
925,"20","Observed phenomena","020133","Hydrometeor radius",,"m","5","0","6","m","5","2","Validation"
926,"20","Observed phenomena","020135","Ice mass (on a rod)",,"kg/m","1","0","10","kg/m","1","3","Validation"
927,"20","Observed phenomena","020136","Supplementary cloud type",,"Code table","0","0","9","Code table","0","3","Validation"
928,"20","Observed phenomena","020137","Evolution of clouds",,"Code table","0","0","4","Code table","0","2","Validation"
929,"21","Radar data","021001","Horizontal reflectivity",,"dB","0","-64","7","dB","0","3","Operational"
930,"21","Radar data","021002","Vertical reflectivity",,"dB","0","-64","7","dB","0","3","Operational"
931,"21","Radar data","021003","Differential reflectivity",,"dB","1","-5","7","dB","1","3","Operational"
932,"21","Radar data","021005","Linear depolarization ratio",,"dB","0","-65","6","dB","0","2","Operational"
933,"21","Radar data","021006","Circular depolarization ratio",,"dB","0","-65","6","dB","0","2","Operational"
934,"21","Radar data","021011","Doppler mean velocity in x-direction",,"m/s","0","-128","8","m/s","0","3","Operational"
935,"21","Radar data","021012","Doppler mean velocity in y-direction",,"m/s","0","-128","8","m/s","0","3","Operational"
936,"21","Radar data","021013","Doppler mean velocity in z-direction",,"m/s","0","-128","8","m/s","0","3","Operational"
937,"21","Radar data","021014","Doppler mean velocity (radial)",,"m/s","1","-4096","13","m/s","1","4","Operational"
938,"21","Radar data","021017","Doppler velocity spectral width",,"m/s","1","0","8","m/s","1","3","Operational"
939,"21","Radar data","021018","Extended NYQUIST velocity",,"m/s","1","0","10","m/s","1","4","Operational"
940,"21","Radar data","021019","High NYQUIST velocity",,"m/s","1","0","10","m/s","1","3","Operational"
941,"21","Radar data","021021","Echo tops",,"m","-3","0","4","m","-3","2","Operational"
942,"21","Radar data","021022","Range bin offset",,"m","1","0","14","m","1","5","Operational"
943,"21","Radar data","021023","Range bin size",,"m","0","0","14","m","0","5","Operational"
944,"21","Radar data","021024","Azimuth offset",,"deg","1","0","12","deg","1","4","Operational"
945,"21","Radar data","021025","Azimuthal resolution",,"deg","1","0","8","deg","1","3","Operational"
946,"21","Radar data","021030","Signal to noise ratio",,"dB","0","-32","8","dB","0","3","Operational"
947,"21","Radar data","021031","Vertically-integrated liquid-water content",,"kg m-2","0","0","7","kg m-2","0","3","Operational"
948,"21","Radar data","021036","Radar rainfall intensity",,"m/s","7","0","12","m/s","7","4","Operational"
949,"21","Radar data","021041","Bright-band height",,"m","-2","0","8","m","-2","3","Operational"
950,"21","Radar data","021051","Signal power above 1 mW",,"dB","0","-256","8","dB","0","3","Operational"
951,"21","Radar data","021062","Backscatter",,"dB","2","-5000","13","dB","2","4","Operational"
952,"21","Radar data","021063","Radiometric resolution (noise value)",,"%","1","0","10","%","1","4","Operational"
953,"21","Radar data","021064","Clutter noise estimate",,"Numeric","0","0","8","Numeric","0","3","Operational"
954,"21","Radar data","021065","Missing packet counter",,"Numeric","0","-127","8","Numeric","0","3","Operational"
955,"21","Radar data","021066","Wave scatterometer product confidence data",,"Flag table","0","0","12","Flag table","0","4","Operational"
956,"21","Radar data","021067","Wind product confidence data",,"Flag table","0","0","13","Flag table","0","5","Operational"
957,"21","Radar data","021068","Radar altimeter product confidence data",,"Flag table","0","0","8","Flag table","0","3","Operational"
958,"21","Radar data","021069","SST product confidence data",,"Flag table","0","0","10","Flag table","0","4","Operational"
959,"21","Radar data","021070","SST product confidence data (SADIST-2)",,"Flag table","0","0","23","Flag table","0","6","Operational"
960,"21","Radar data","021071","Peakiness",,"Numeric","0","0","16","Numeric","0","5","Operational"
961,"21","Radar data","021072","Satellite altimeter calibration status",,"Flag table","0","0","4","Flag table","0","2","Operational"
962,"21","Radar data","021073","Satellite altimeter instrument mode",,"Flag table","0","0","9","Flag table","0","3","Operational"
963,"21","Radar data","021075","Image spectrum intensity",,"Numeric","0","0","8","Numeric","0","3","Operational"
964,"21","Radar data","021076","Representation of intensities",,"Code table","0","0","3","Code table","0","1","Operational"
965,"21","Radar data","021077","Altitude correction (ionosphere)",,"m","3","0","14","m","3","5","Operational"
966,"21","Radar data","021078","Altitude correction (dry troposphere)",,"m","3","0","9","m","3","3","Operational"
967,"21","Radar data","021079","Altitude correction (wet troposphere)",,"m","3","2000","10","m","3","4","Operational"
968,"21","Radar data","021080","Altitude correction (calibration constant)",,"m","3","0","11","m","3","4","Operational"
969,"21","Radar data","021081","Open loop correction (height-time loop)",,"m","3","0","10","m","3","4","Operational"
970,"21","Radar data","021082","Open loop correction (auto gain control)",,"dB","3","-3000","14","dB","3","5","Operational"
971,"21","Radar data","021083","Warm target calibration",,"Numeric","0","0","16","Numeric","0","5","Operational"
972,"21","Radar data","021084","Cold target calibration",,"Numeric","0","0","16","Numeric","0","5","Operational"
973,"21","Radar data","021085","ATSR sea surface temperature across-track band number",,"Numeric","0","0","4","Numeric","0","2","Operational"
974,"21","Radar data","021086","Number of pixels in Nadir only, average",,"Numeric","0","0","9","Numeric","0","3","Operational"
975,"21","Radar data","021087","Number of pixels in dual view, average",,"Numeric","0","0","9","Numeric","0","3","Operational"
976,"21","Radar data","021088","Wet backscatter",,"dB","2","-5000","13","dB","2","4","Operational"
977,"21","Radar data","021091","Radar signal Doppler spectrum 0th moment",,"dB","0","-100","8","dB","0","3","Operational"
978,"21","Radar data","021092","RASS signal Doppler spectrum 0th moment, referring to RASS signal",,"dB","0","-100","8","dB","0","3","Operational"
979,"21","Radar data","021093","Ku band peakiness",,"Numeric","3","0","16","Numeric","3","5","Operational"
980,"21","Radar data","021094","S band peakiness",,"Numeric","3","0","16","Numeric","3","5","Operational"
981,"21","Radar data","021101","Number of vector ambiguities",,"Numeric","0","0","3","Numeric","0","1","Operational"
982,"21","Radar data","021102","Index of selected wind vector",,"Numeric","0","0","3","Numeric","0","1","Operational"
983,"21","Radar data","021103","Total number of sigma-0 measurements",,"Numeric","0","0","5","Numeric","0","2","Operational"
984,"21","Radar data","021104","Likelihood computed for solution",,"Numeric","3","-30000","15","Numeric","3","5","Operational"
985,"21","Radar data","021105","Normalized radar cross-section",,"dB","2","-10000","14","dB","2","5","Operational"
986,"21","Radar data","021106","Kp variance coefficient (alpha)",,"Numeric","3","0","14","Numeric","3","5","Operational"
987,"21","Radar data","021107","Kp variance coefficient (beta)",,"Numeric","8","0","16","Numeric","8","5","Operational"
988,"21","Radar data","021109","SEAWINDS wind vector cell quality",,"Flag table","0","0","17","Flag table","0","6","Operational"
