#
# BUFR Table D
# hand modified from B_TableD.xls file from AShimazaki@wmo.int Dec 01, 2009
#
SNo,Category,FXY1,enElementName1,FXY2,enElementName2
1770,07,307090,(Sequence for representation of synoptic reports from a mobile land station suitable for SYNOP MOBIL data),302045,Radiation data (from 1 hour and/or 24 hour period)
1771,07,307090,(Sequence for representation of synoptic reports from a mobile land station suitable for SYNOP MOBIL data),302046,Temperature change
1772,08,308001,(Buoy/platform - fixed),301033,"Identification, type, date/time, position (high accuracy)"
1773,08,308001,(Buoy/platform - fixed),302011,Basic surface report
1774,08,308001,(Buoy/platform - fixed),022042,Sea-surface temperature
1775,08,308002,(Buoy/platform - fixed),301034,"Identification, type, date/time, position (coarse accuracy)"
1776,08,308002,(Buoy/platform - fixed),302011,Basic surface report
1777,08,308002,(Buoy/platform - fixed),022042,Sea-surface temperature
1778,08,308003,(Buoy/platform - moving) (see note 4),301035,"Identification, movement, type, date/time, position (coarse accuracy)"
1779,08,308003,(Buoy/platform - moving) (see note 4),302011,Basic surface report
1780,08,308003,(Buoy/platform - moving) (see note 4),022042,Sea-surface temperature
1781,08,308004,(Ship),301036,"Identification, movement, type, date/time, position (coarse accuracy)"
1782,08,308004,(Ship),302011,Basic surface report
1783,08,308004,(Ship),022042,Sea-surface temperature
1784,08,308005,,308004,Basic ship report
1785,08,308005,,302024,Wind waves and swell waves
1786,08,308006,(Buoy Section 1 optional parameters),010004,Pressure
1787,08,308006,(Buoy Section 1 optional parameters),010061,3-hour pressure change
1788,08,308006,(Buoy Section 1 optional parameters),010063,Characteristic of pressure tendency
1789,08,308006,(Buoy Section 1 optional parameters),011001,Wind direction
1790,08,308006,(Buoy Section 1 optional parameters),011002,Wind speed
1791,08,308006,(Buoy Section 1 optional parameters),012004,Dry-bulb temperature at 2 m
1792,08,308006,(Buoy Section 1 optional parameters),013003,Relative humidity
1793,08,308006,(Buoy Section 1 optional parameters),022042,Sea temperature
1794,08,308007,,301055,"Identification, movement type, date/time, position (high accuracy)"
1795,08,308007,,302011,Basic surface report
1796,08,308007,,007062,Depth below sea/water surface
1797,08,308007,,022042,Sea/water temperature
1798,08,308009,(Sequence for representation of synoptic reports from a sea station suitable for ship data),301093,"Ship identification, movement, date/time, horizontal and vertical coordinates"
1799,08,308009,(Sequence for representation of synoptic reports from a sea station suitable for ship data),302001,Pressure data
1800,08,308009,(Sequence for representation of synoptic reports from a sea station suitable for ship data),302054,"Ship ""instantaneous"" data"
1801,08,308009,(Sequence for representation of synoptic reports from a sea station suitable for ship data),008002,Vertical significance
1802,08,308009,(Sequence for representation of synoptic reports from a sea station suitable for ship data),302055,Icing and ice
1803,08,308009,(Sequence for representation of synoptic reports from a sea station suitable for ship data),302057,Ship marine data
1804,08,308009,(Sequence for representation of synoptic reports from a sea station suitable for ship data),302060,"Ship ""period"" data"
1805,08,308010,(TRACKOB Template),001011,Ship or mobile land station identifier
1806,08,308010,(TRACKOB Template),113000,Delayed replication of 13 descriptors
1807,08,308010,(TRACKOB Template),031001,Delayed descriptor replication factor
1808,08,308010,(TRACKOB Template),301011,Date
1809,08,308010,(TRACKOB Template),301012,Time
1810,08,308010,(TRACKOB Template),301021,Latitude/Longitude (high accuracy)
1811,08,308010,(TRACKOB Template),004080,Averaging period for following value
1812,08,308010,(TRACKOB Template),022049,Sea surface temperature
1813,08,308010,(TRACKOB Template),004080,Averaging period for following value
1814,08,308010,(TRACKOB Template),022059,Sea surface salinity
1815,08,308010,(TRACKOB Template),004080,Averaging period for following value
1816,08,308010,(TRACKOB Template),022005,Direction of sea surface current
1817,08,308010,(TRACKOB Template),002042,Indicator for sea surface current speed
1818,08,308010,(TRACKOB Template),022032,Speed of sea surface current
1819,08,308010,(TRACKOB Template),002042,Indicator for sea surface current speed (cancel)
1820,08,308010,(TRACKOB Template),004080,Averaging period for following value (cancel)
1821,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),001011,Ship's call sign
1822,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),002001,Type of station
1823,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),301011,Date (see Note 1)
1824,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),301012,Time (see Note 1)
1825,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),301023,"Latitude (coarse accuracy), Longitude (coarse accuracy)"
1826,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),007030,Height of station platform above mean sea level (see note 3)
1827,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),007031,Height of barometer above mean sea level (see note 3)
1828,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),,"Monthly mean values of pressure, temperature, vapour pressure and sea/water temperature:"
1829,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),004074,Short time displacement (= UTC - LST) (see note 1)
1830,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),004023,Time period  (=  number of days in the month)
1831,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),008023,First order statistics  (= 4; mean value)
1832,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),010051,Pressure reduced to mean sea level
1833,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),007032,Height of sensor above marine deck platform (for temperature measurement) (see note 3)
1834,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),007033,Height of sensor above water surface (for temperature measurement) (see note 3)
1835,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),012101,Temperature/dry-bulb temperature
1836,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),013004,Vapour pressure
1837,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),007032,Height of sensor above marine deck platform (set to missing to cancel the previous value)
1838,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),007033,Height of sensor above water surface (set to missing to cancel the previous value)
1839,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),302056,"Sea surface temperature, method of measurement, and depth below sea surface"
1840,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),008023,First order statistics  (= 63; missing value)
1841,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),,Precipitation
1842,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),004003,Day (= 1) (see note 2)
1843,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),004004,Hour (= 6) (see note 2)
1844,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),004023,Time period  (=  number of days in the month) (see note 2)
1845,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),007032,Height of sensor above marine deck platform (see note 3)
1846,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),013060,Total accumulated precipitation
1847,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),013051,Frequency group; precipitation
1848,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),004053,Number of days with precipitation equal to or more than 1 mm
1849,08,308011,(Monthly values from an ocean weather station - CLIMAT SHIP),007032,Height of sensor above marine deck platform (set to missing to cancel the previous value)
1850,08,308012,(Monthly normals from an ocean weather station),004001,Year (of beginning of the reference period)
1851,08,308012,(Monthly normals from an ocean weather station),004001,Year (of ending of the reference period)
1852,08,308012,(Monthly normals from an ocean weather station),004002,Month
1853,08,308012,(Monthly normals from an ocean weather station),004003,Day  (= 1) (see note 1)
1854,08,308012,(Monthly normals from an ocean weather station),004004,Hour (= 0) (see note 1)
1855,08,308012,(Monthly normals from an ocean weather station),004074,Short time displacement (= UTC - LST) (see note 1)
1856,08,308012,(Monthly normals from an ocean weather station),004022,Time period  (= 1)
1857,08,308012,(Monthly normals from an ocean weather station),,"Normals of monthly mean pressure, temperatures, vapour pressure and sea/water temperature:"
1858,08,308012,(Monthly normals from an ocean weather station),008023,First order statistics  (= 4; mean value)
1859,08,308012,(Monthly normals from an ocean weather station),010051,Pressure reduced to mean sea level
1860,08,308012,(Monthly normals from an ocean weather station),007032,Height of sensor above marine deck platform (for temperature measurement) (see note 3)
1861,08,308012,(Monthly normals from an ocean weather station),007033,Height of sensor above water surface (for temperature measurement) (see note 3)
1862,08,308012,(Monthly normals from an ocean weather station),012101,Temperature/dry-bulb temperature
1863,08,308012,(Monthly normals from an ocean weather station),013004,Vapour pressure
1864,08,308012,(Monthly normals from an ocean weather station),007032,Height of sensor above marine deck platform (set to missing to cancel the previous value)
1865,08,308012,(Monthly normals from an ocean weather station),007033,Height of sensor above water surface (set to missing to cancel the previous value)
1866,08,308012,(Monthly normals from an ocean weather station),302056,"Sea surface temperature, method of measurement, and depth below sea surface"
1867,08,308012,(Monthly normals from an ocean weather station),008023,First order statistics  (= 63; missing value)
1868,08,308012,(Monthly normals from an ocean weather station),004001,Year (of beginning of the reference period)
1869,08,308012,(Monthly normals from an ocean weather station),004001,Year (of ending of the reference period)
1870,08,308012,(Monthly normals from an ocean weather station),004002,Month
1871,08,308012,(Monthly normals from an ocean weather station),004003,Day  (= 1) (see note 2)
1872,08,308012,(Monthly normals from an ocean weather station),004004,Hour (= 6) (see note 2)
1873,08,308012,(Monthly normals from an ocean weather station),004022,Time period  (= 1)
1874,08,308012,(Monthly normals from an ocean weather station),,Normals of precipitation:
1875,08,308012,(Normals of precipitation),007032,Height of sensor above marine deck platform (for precipitation measurement) (see note 3)
1876,08,308012,(Normals of precipitation),008023,First order statistics (= 4; mean value)
1877,08,308012,(Normals of precipitation),013060,Total accumulated precipitation
1878,08,308012,(Normals of precipitation),004053,Number of days with precipitation equal to or more than 1 mm
1879,08,308012,(Normals of precipitation),008023,First order statistics  (= 63; missing value)
1880,08,308013,(Representation of CLIMAT SHIP data of the actual month and for monthly normals),308011,Monthly values from an ocean weather station
1881,08,308013,(Representation of CLIMAT SHIP data of the actual month and for monthly normals),308012,Monthly normals from an ocean weather station
1882,09,309001,(Vertical wind profile),301037,"Identification, etc. (land station, high accuracy position)"
1883,09,309001,(Vertical wind profile),101000,Delayed replication of 1 descriptor
1884,09,309001,(Vertical wind profile),031001,Replication factor
1885,09,309001,(Vertical wind profile),303011,Winds at heights
1886,09,309002,(Vertical wind profile),301038,"Identification, etc. (land station, coarse accuracy position)"
1887,09,309002,(Vertical wind profile),101000,Delayed replication of 1 descriptor
1888,09,309002,(Vertical wind profile),031001,Replication factor
1889,09,309002,(Vertical wind profile),303011,Winds at heights
1890,09,309003,(Vertical wind profile),301037,"Identification, etc. (land station, high accuracy position)"
1891,09,309003,(Vertical wind profile),101000,Delayed replication of 1 descriptor
1892,09,309003,(Vertical wind profile),031001,Replication factor
1893,09,309003,(Vertical wind profile),303012,Winds at pressure levels
1894,09,309004,(Vertical wind profile),301038,"Identification, etc. (land station, coarse accuracy position)"
1895,09,309004,(Vertical wind profile),101000,Delayed replication of 1 descriptor
1896,09,309004,(Vertical wind profile),031001,Replication factor
1897,09,309004,(Vertical wind profile),303012,Winds at pressure levels
1898,09,309005,(Vertical sounding with relative humidity),301037,"Identification, etc. (land station, high accuracy position)"
1899,09,309005,(Vertical sounding with relative humidity),302004,Significant cloud information
1900,09,309005,(Vertical sounding with relative humidity),101000,Delayed replication of 1 descriptor
1901,09,309005,(Vertical sounding with relative humidity),031001,Replication factor
1902,09,309005,(Vertical sounding with relative humidity),303013,"Pressure, geopotential, temperature and wind data"
1903,09,309006,(Vertical sounding with relative humidity),301038,"Identification, etc. (land station, coarse  accuracy position)"
1904,09,309006,(Vertical sounding with relative humidity),302004,Significant cloud information
1905,09,309006,(Vertical sounding with relative humidity),101000,Delayed replication of 1 descriptor
1906,09,309006,(Vertical sounding with relative humidity),031001,Replication factor
1907,09,309006,(Vertical sounding with relative humidity),303013,"Pressure, geopotential, temperature and wind data"
1908,09,309007,(Vertical sounding with dew-point data),301037,"Identification, etc. (land station, high accuracy position)"
1909,09,309007,(Vertical sounding with dew-point data),302004,Significant cloud information
1910,09,309007,(Vertical sounding with dew-point data),101000,Delayed replication of 1 descriptor
1911,09,309007,(Vertical sounding with dew-point data),031001,Replication factor
1912,09,309007,(Vertical sounding with dew-point data),303014,"Pressure, geopotential, temperature and wind data"
1913,09,309008,(Vertical sounding with dew-point data),301038,"Identification, etc. (land station, coarse accuracy position)"
1914,09,309008,(Vertical sounding with dew-point data),302004,Significant cloud information
1915,09,309008,(Vertical sounding with dew-point data),101000,Delayed replication of 1 descriptor
1916,09,309008,(Vertical sounding with dew-point data),031001,Replication factor
1917,09,309008,(Vertical sounding with dew-point data),303014,"Pressure, geopotential, temperature and wind data"
1918,09,309011,(Vertical wind profile),301039,"Ship's identification, etc."
1919,09,309011,(Vertical wind profile),101000,Delayed replication of 1 descriptor
1920,09,309011,(Vertical wind profile),031001,Replication factor
1921,09,309011,(Vertical wind profile),303011,Winds at heights
1922,09,309012,(Vertical wind profile),301039,"Ship's identification, etc."
1923,09,309012,(Vertical wind profile),101000,Delayed replication of 1 descriptor
1924,09,309012,(Vertical wind profile),031001,Replication factor
1925,09,309012,(Vertical wind profile),303012,Winds at pressure levels
1926,09,309013,(Vertical sounding with relative humidity),301039,"Ship's identification, etc."
1927,09,309013,(Vertical sounding with relative humidity),302004,Significant cloud information
1928,09,309013,(Vertical sounding with relative humidity),101000,Delayed replication of 1 descriptor
1929,09,309013,(Vertical sounding with relative humidity),031001,Replication factor
1930,09,309013,(Vertical sounding with relative humidity),303013,"Pressure, geopotential, temperature and wind data"
1931,09,309014,(Vertical sounding with dew-point data),301039,"Ship's identification, etc."
1932,09,309014,(Vertical sounding with dew-point data),302004,Significant cloud information
1933,09,309014,(Vertical sounding with dew-point data),101000,Delayed replication of 1 descriptor
1934,09,309014,(Vertical sounding with dew-point data),031001,Replication factor
1935,09,309014,(Vertical sounding with dew-point data),303014,"Pressure, geopotential, temperature and wind data"
1936,09,309015,(Vertical wind profile),301040,"Ship's identification, etc."
1937,09,309015,(Vertical wind profile),101000,Delayed replication of 1 descriptor
1938,09,309015,(Vertical wind profile),031001,Replication factor
1939,09,309015,(Vertical wind profile),303011,Winds at heights
1940,09,309016,(Vertical wind profile),301040,"Ship's identification, etc."
1941,09,309016,(Vertical wind profile),101000,Delayed replication of 1 descriptor
1942,09,309016,(Vertical wind profile),031001,Replication factor
1943,09,309016,(Vertical wind profile),303012,Winds at pressure levels
1944,09,309017,(Vertical sounding with relative humidity),301040,"Ship's identification, etc."
1945,09,309017,(Vertical sounding with relative humidity),302004,Significant cloud information
1946,09,309017,(Vertical sounding with relative humidity),101000,Delayed replication of 1 descriptor
1947,09,309017,(Vertical sounding with relative humidity),031001,Replication factor
1948,09,309017,(Vertical sounding with relative humidity),303013,"Pressure, geopotential, temperature and wind data"
1949,09,309018,(Vertical sounding with dew-point data),301040,"Ship's identification, etc."
1950,09,309018,(Vertical sounding with dew-point data),302004,Significant cloud information
1951,09,309018,(Vertical sounding with dew-point data),101000,Delayed replication of 1 descriptor
1952,09,309018,(Vertical sounding with dew-point data),031001,Replication factor
1953,09,309018,(Vertical sounding with dew-point data),303014,"Pressure, geopotential, temperature and wind data"
1954,09,309019,(Wind profiler - wind data sounding),301031,"Identification, etc."
1955,09,309019,(Wind profiler - wind data sounding),002003,Type of measuring equipment used
1956,09,309019,(Wind profiler - wind data sounding),101000,Delayed replication of 1 descriptor
1957,09,309019,(Wind profiler - wind data sounding),031001,Replication factor
1958,09,309019,(Wind profiler - wind data sounding),303011,Winds at heights
1959,09,309020,(Wind profiler - Cartesian coordinates),301031,"Identification, etc."
1960,09,309020,(Wind profiler - Cartesian coordinates),002003,Type of measuring equipment used
1961,09,309020,(Wind profiler - Cartesian coordinates),104000,Delayed replication of 4 descriptors
1962,09,309020,(Wind profiler - Cartesian coordinates),031001,Replication factor
1963,09,309020,(Wind profiler - Cartesian coordinates),007003,Geopotential
1964,09,309020,(Wind profiler - Cartesian coordinates),011003,u-component
1965,09,309020,(Wind profiler - Cartesian coordinates),011004,v-component
1966,09,309020,(Wind profiler - Cartesian coordinates),011005,w-component
1967,09,309030,(Ozone sonde flight data) (see Note below),015004,Ozone sounding correction factor
1968,09,309030,(Ozone sonde flight data) (see Note below),015005,Ozone p
1969,09,309030,(Ozone sonde flight data) (see Note below),104000,Delayed replication of 4 descriptors
1970,09,309030,(Ozone sonde flight data) (see Note below),031001,Replication factor
1971,09,309030,(Ozone sonde flight data) (see Note below),004015,"Time increment since launch time, if needed, in minutes"
1972,09,309030,(Ozone sonde flight data) (see Note below),008006,Ozone vertical sounding significance
1973,09,309030,(Ozone sonde flight data) (see Note below),007004,Pressure
1974,09,309030,(Ozone sonde flight data) (see Note below),015003,Measured ozone partial pressure
1975,09,309031,(Ozone sonde flight data) (see Note below),015004,Ozone sounding correction factor
1976,09,309031,(Ozone sonde flight data) (see Note below),015005,Ozone p
1977,09,309031,(Ozone sonde flight data) (see Note below),104000,Delayed replication of 4 descriptors
1978,09,309031,(Ozone sonde flight data) (see Note below),031001,Replication factor
1979,09,309031,(Ozone sonde flight data) (see Note below),004025,Time displacement (since launch time) in minutes
1980,09,309031,(Ozone sonde flight data) (see Note below),008006,Ozone vertical sounding significance
1981,09,309031,(Ozone sonde flight data) (see Note below),007004,Pressure
1982,09,309031,(Ozone sonde flight data) (see Note below),015003,Measured ozone partial pressure
1983,09,309050,"(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",301110,Identification of launch site and instrumentation for wind measurements
1984,09,309050,"(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",301113,Date/time of launch
1985,09,309050,"(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",301114,Horizontal and vertical coordinates of launch site
1986,09,309050,"(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",101000,Delayed replication of 1 descriptor
1987,09,309050,"(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",031002,Extended delayed descriptor replication factor
1988,09,309050,"(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",303050,Wind data at a pressure level
1989,09,309050,"(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",101000,Delayed replication of 1 descriptor
1990,09,309050,"(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",031001,Delayed descriptor replication factor
1991,09,309050,"(Sequence for representation of PILOT, PILOT SHIP and PILOT MOBIL observation type data with pressure as the vertical coordinate)",303051,Wind shear data at a pressure level
1992,09,309051,"(Sequence for representation of PILOT,PILOT SHIP and PILOT MOBIL observation type data with height as the vertical coordinate)",301110,Identification of launch site and instrumentation for wind measurements
1993,09,309051,"(Sequence for representation of PILOT,PILOT SHIP and PILOT MOBIL observation type data with height as the vertical coordinate)",301113,Date/time of launch
1994,09,309051,"(Sequence for representation of PILOT,PILOT SHIP and PILOT MOBIL observation type data with height as the vertical coordinate)",301114,Horizontal and vertical coordinates of launch site
1995,09,309051,"(Sequence for representation of PILOT,PILOT SHIP and PILOT MOBIL observation type data with height as the vertical coordinate)",101000,Delayed replication of 1 descriptor
1996,09,309051,"(Sequence for representation of PILOT,PILOT SHIP and PILOT MOBIL observation type data with height as the vertical coordinate)",031002,Extended delayed descriptor replication factor
1997,09,309051,"(Sequence for representation of PILOT,PILOT SHIP and PILOT MOBIL observation type data with height as the vertical coordinate)",303052,Wind data at a height level
1998,09,309051,"(Sequence for representation of PILOT,PILOT SHIP and PILOT MOBIL observation type data with height as the vertical coordinate)",101000,Delayed replication of 1 descriptor
1999,09,309051,"(Sequence for representation of PILOT,PILOT SHIP and PILOT MOBIL observation type data with height as the vertical coordinate)",031001,Delayed descriptor replication factor
2000,09,309051,"(Sequence for representation of PILOT,PILOT SHIP and PILOT MOBIL observation type data with height as the vertical coordinate)",303053,Wind shear data at a height level
2001,09,309052,"(Sequence for representation of TEMP, TEMP SHIP and TEMP MOBIL observation type data)",301111,"Identification of launch site and instrumentation for P, T, U and wind measurements"
2002,09,309052,"(Sequence for representation of TEMP, TEMP SHIP and TEMP MOBIL observation type data)",301113,Date/time of launch
2003,09,309052,"(Sequence for representation of TEMP, TEMP SHIP and TEMP MOBIL observation type data)",301114,Horizontal and vertical coordinates of launch site
2004,09,309052,"(Sequence for representation of TEMP, TEMP SHIP and TEMP MOBIL observation type data)",302049,Cloud information reported with vertical soundings
2005,09,309052,"(Sequence for representation of TEMP, TEMP SHIP and TEMP MOBIL observation type data)",022043,Sea water temperature
2006,09,309052,"(Sequence for representation of TEMP, TEMP SHIP and TEMP MOBIL observation type data)",101000,Delayed replication of 1 descriptor
2007,09,309052,"(Sequence for representation of TEMP, TEMP SHIP and TEMP MOBIL observation type data)",031002,Extended delayed descriptor replication factor
2008,09,309052,"(Sequence for representation of TEMP, TEMP SHIP and TEMP MOBIL observation type data)",303054,"Temperature, dew-point and wind data at a pressure level"
2009,09,309052,"(Sequence for representation of TEMP, TEMP SHIP and TEMP MOBIL observation type data)",101000,Delayed replication of 1 descriptor
2010,09,309052,"(Sequence for representation of TEMP, TEMP SHIP and TEMP MOBIL observation type data)",031001,Delayed descriptor replication factor
2011,09,309052,"(Sequence for representation of TEMP, TEMP SHIP and TEMP MOBIL observation type data)",303051,Wind shear data at a pressure level
2012,09,309053,(Sequence for representation of TEMP DROP observation type data),301112,Identification of launch point and instrumentation of dropsonde
2013,09,309053,(Sequence for representation of TEMP DROP observation type data),301113,Date/time of launch
2014,09,309053,(Sequence for representation of TEMP DROP observation type data),301114,Horizontal and vertical coordinates of launch site
2015,09,309053,(Sequence for representation of TEMP DROP observation type data),101000,Delayed replication of 1 descriptor
2016,09,309053,(Sequence for representation of TEMP DROP observation type data),031002,Extended delayed descriptor replication factor
2017,09,309053,(Sequence for representation of TEMP DROP observation type data),303054,"Temperature, dew-point and wind data at a pressure level"
2018,09,309053,(Sequence for representation of TEMP DROP observation type data),101000,Delayed replication of 1 descriptor
2019,09,309053,(Sequence for representation of TEMP DROP observation type data),031001,Delayed descriptor replication factor
2020,09,309053,(Sequence for representation of TEMP DROP observation type data),303051,Wind shear data at a pressure level
2021,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),301001,Identification of launch site
2022,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),001011,Ship's call sign
2023,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),301011,Date
2024,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),301012,Time
2025,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),301021,Horizontal and vertical coordinates
2026,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),007030,Height of station ground above mean sea level
2027,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),007031,Height of barometer above mean sea level
2028,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),007007,Height release of sonde above mean sea level
2029,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),,Monthly mean data:
2030,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),004023,Time period  (=  number of days in the month)
2031,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),004059,Times of observations used to compute the reported mean values
2032,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),115000,Delayed replication of 15 descriptors
2033,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),031001,Delayed descriptor replication factor
2034,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),008001,Vertical sounding  significance
2035,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),008023,First order statistics  (= 4; mean value)
2036,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),007004,Pressure
2037,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),010009,Geopotential height
2038,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),012101,Temperature/dry-bulb temperature
2039,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),012103,Dew-point temperature
2040,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),008023,First order statistics  (= 32; vector mean)
2041,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),011001,Wind direction
2042,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),011002,Wind speed
2043,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),008023,First order statistics  (= 63; missing value)
2044,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),011019,Steadiness of wind
2045,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),008050,Qualifier for number of missing values in calculation of statistic (= 2; temperature)
2046,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),008020,Total number of missing entities (days)
2047,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),008050,Qualifier for number of missing values in calculation of statistic (= 9; wind)
2048,09,309054,(Sequence for representation of CLIMAT TEMP and CLIMAT TEMP SHIP data),008020,Total number of missing entities (days)
2049,09,309060,(Radiosonde complete registration and surface observation),301123,Radiosonde full header information
2050,09,309060,(Radiosonde complete registration and surface observation),301121,Radiosonde launch point location
2051,09,309060,(Radiosonde complete registration and surface observation),302050,Radiosonde surface observation
2052,09,309060,(Radiosonde complete registration and surface observation),303040,Radiosonde duration of flight and termination information
2053,09,309061,(Raw PTU),301120,Radiosonde abbreviated header and launch information
2054,09,309061,(Raw PTU),008041,"Data significance (6 = ""flight level observation"" )"
2055,09,309061,(Raw PTU),301122,Date/time (to hundredths of second)
2056,09,309061,(Raw PTU),201131,Change data width
2057,09,309061,(Raw PTU),202129,Change scale
2058,09,309061,(Raw PTU),025069,Flight level pressure correction
2059,09,309061,(Raw PTU),007004,Pressure
2060,09,309061,(Raw PTU),202000,Cancel change scale
2061,09,309061,(Raw PTU),201000,Cancel change data width
2062,09,309061,(Raw PTU),033007,Percent confidence (for pressure)
2063,09,309061,(Raw PTU),033035,Manual/automatic quality control (for pressure)
2064,09,309061,(Raw PTU),033015,Data quality-check indicator (for pressure)
2065,09,309061,(Raw PTU),013009,Relative humidity
2066,09,309061,(Raw PTU),033007,Percent confidence (for relative humidity)
2067,09,309061,(Raw PTU),033035,Manual/automatic quality control (for relative humidity)
2068,09,309061,(Raw PTU),033015,Data quality-check indicator (for relative humidity)
2069,09,309061,(Raw PTU),002013,Solar and infrared radiation correction
2070,09,309061,(Raw PTU),012101,Temperature/dry bulb temperature
2071,09,309061,(Raw PTU),033007,Percent confidence (for temperature)
2072,09,309061,(Raw PTU),033035,Manual/automatic quality control (for temperature)
2073,09,309061,(Raw PTU),033015,Data quality-check indicator (for temperature)
2074,09,309062,(Raw GPS unsmoothed wind),301120,Radiosonde abbreviated header and launch information
2075,09,309062,(Raw GPS unsmoothed wind),008041,"Data significance (6 = ""flight level observation"" )"
2076,09,309062,(Raw GPS unsmoothed wind),301122,Date/time (to hundredths of second)
2077,09,309062,(Raw GPS unsmoothed wind),005001,Latitude (high accuracy)
2078,09,309062,(Raw GPS unsmoothed wind),033035,Manual/automatic quality control (for latitude)
2079,09,309062,(Raw GPS unsmoothed wind),033015,Data quality-check indicator (for latitude)
2080,09,309062,(Raw GPS unsmoothed wind),006001,Longitude (high accuracy)
2081,09,309062,(Raw GPS unsmoothed wind),033035,Manual/automatic quality control (for longitude)
